"id","wid_15","wid_in_13","eq2_15","eqd1a_15","eqd2_15","eqd3_15","eqd4_15","eqd5_15","eqd6_15","eqd7_15","eqd8_15","eqd9_15","eqd10_15","eqd11_15","eqd12_15","eqd13_15","eqd14_15","eqe1_15","eqe2_15","eqe3_15","eqe4_15","eqe5_15","eqe6_15","eqe7_15","eqe8_15","eqe8a_15","eqe9_15","eqe9a_15","eqe10_15","eqe10a_15","eqe11_15","eqe12_15","eqe13_15","eqf1a_15","eqf1b_15","eqf1c_15","eqf2_15","eqf3_15","eqf4_15","eqg1a_15","eqg1b_15","eqg2a_15","eqg2b_15","eqg3a1_15","eqg3a2_15","eqg3b1_15","eqg3b2_15","eqg3c1_15","eqg3c2_15","eqg4_15","eqg5a_15","eqg5b_15","eqg6_15","eqg7_15","eqg8_15","eqg9a_15","eqg9b_15","eqg9c_15","eqg9d_15","eqg9e_15","eqg9f_15","eqg9g_15","eqg9h_15","eqg9i_15","eqg10a_15","eqg10b_15","eqg11_15","eqg12_15","eqg13_15","eqg14_15","eqh1_15","eqh2_15","eqi1_15","eqi2_15","eqi3_15","eqi4_15","eqi5_15","eqi6_15","eqi7_15","eqi8_15","eqj1a_15","eqj1ba_15","eqj1bb_15","eqj1bc_15","eqj1bd_15","eqj1be_15","eqj1bf_15","eqj1bg_15","eqk1a_15","eqk1b_15","eqk1c_15","eqk1d_15","eqk1f_15","eqk1e_15","eqk2a_15","eqk2b_15","eqk2c_15","eqk2d_15","eqk2e_15","eqk2f_15"
9417,3,3,"Hai Phong",3,"Production Worker","Other","Male",1974,"Yes","No",2007,"Yes",,"Yes","Married",2,"Kinh","High school",,,4,"Services",4,"Services",0,,0,,0,,"Don't know","No",,"Production Worker","Private firm","Manufacturing and Construction",12,"Sufficient","Better salary","Time rate","Cash",7,8,"Month",4500,"Month",2000,"Month",2000,"No","Higher","Yes","Yes",500,"No","No","Yes","No","No","No","No","No","No","No","No","No","Not necessary at moment","No","No",,"Friend/acquaintance working in firm","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,"Most important","Second most important",,"Third most important",,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","semi-permanent house",200,10,2005,2011
9417,2,2,"Hai Phong",2,"Manager","Member of Owners HH","Male",1980,"Yes","No",2007,"Yes",,"Yes","Married",2,"Kinh","University and higher",5251,2006,5,"Manufacturing and Construction",5,"Manufacturing and Construction",0,,0,,0,,"Don't know","No",,"Did not work",,,8,,,,,7,8,,,,,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","Not necessary at moment","No","No",,,"None of the above",,,,,,,,,"No",,"Most important","Second most important",,"Third most important",,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Permanent self-contained house",300,8,2001,
9417,4,4,"Hai Phong",4,"Production Worker","Other","Male",1967,"Yes","No",2002,"Yes",,"Yes","Married",2,"Kinh","High school",,,3,"Manufacturing and Construction",4,"Agriculture",0,,0,,0,,"Don't know","No",,"Production Worker","Private firm","Manufacturing and Construction",18,"Sufficient","Better working condition","Time rate","Cash",7,8,"Month",4500,"Month",3000,"Month",3000,"No","Higher","Yes","Yes",500,"No","No","Yes","No","No","No","No","No","No","No","No","No","Not necessary at moment","No","No",,"Other","Several of the above",,,,,,,,,"No",,"Most important","Second most important",,"Third most important",,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Permanent self-contained house",200,15,2000,2009
9418,4,4,"Hai Phong",4,"Production Worker","Other","Male",1969,"Yes","No",2006,"Yes",,"Yes","Married",2,"Kinh","Secondary school",,,3,"Agriculture",3,"Agriculture",0,,0,,0,,"Don't know","No",,"Production Worker","Private firm","Manufacturing and Construction",20,"Sufficient","Better salary","Time rate","Cash",7,8,"Month",4500,"Month",2000,"Month",2000,"No","Same","No","No",,"No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Too expensive","Yes","No",,"Other","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,"Most important",,"Second most important","Third most important",,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","semi-permanent house",150,9,2006,2012
9418,2,2,"Hai Phong",2,"Office Worker","Relative of owner, but not living in the same HH","Male",1989,"No","Yes",2011,"Yes",,"Yes","Not married",0,"Kinh","University and higher",5234,2011,5,"Manufacturing and Construction",4,"Agriculture",0,,0,,0,,"Don't know","No",,"Did not work",,,4,,,"Time rate","Cash",7,8,"Month",3500,"Month",3000,"Month",3000,"No","Same","No","Yes",1000,"No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","Too expensive","No","No",,"Owner, who is a relative","None of the above",,,,,,,,,"No",,"Most important",,"Second most important","Third most important",,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Permanent self-contained house",270,23,,2012
9418,1,1,"Hai Phong",1,"Manager","Member of Owners HH","Male",1978,"Yes","Yes",2008,"Yes",,"Yes","Married",2,"Kinh","College",5151,2005,8,"Services",7,"Manufacturing and Construction",0,,0,,0,,"Don't know","Yes","Yes","Service Worker","Private firm","Services",4,"Sufficient","Better working condition",,,7,8,,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","Too expensive","No","No",,,"None of the above",,,,,,,,,"No",,"Most important",,"Second most important","Third most important",,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Permanent self-contained house",300,10,2005,2011
9418,3,3,"Hai Phong",3,"Production Worker","Other","Male",1982,"Yes","No",2010,"Yes",,"Yes","Married",2,"Kinh","High school",,,4,"Services",4,"Services",0,,0,,0,,"Don't know","No",,"Production Worker","Private firm","Manufacturing and Construction",8,"Sufficient","Better salary","Time rate","Cash",7,8,"Month",4000,"Month",3000,"Month",3000,"No","Same","No","No",,"No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Too expensive","Yes","No",,"Friend/acquaintance working in firm","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,"Most important",,"Second most important","Third most important",,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Permanent self-contained house",200,7,2008,2012
9420,1,1,"Hai Phong",1,"Manager","Other","Female",1964,"Yes","Yes",2006,"Yes",,"Yes","Married",3,"Kinh","High school",,,1,"Manufacturing and Construction",1,"Services",0,,0,,0,,"Don't know","No",,"Manager","Private firm","Manufacturing and Construction",10,"Sufficient","Closer to home","Time rate","Cash",6,8,"Month",4000,"Month",2000,,,"Yes","Same",,"Yes",1000,"No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Not necessary at moment","No","No",,"Friend/acquaintance working in firm","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,"Second most important","Most important","Third most important",,,,"No","Yes","Yes","No","No","Yes","Yes","Permanent self-contained house",220,25,1990,2010
9420,2,2,"Hai Phong",2,"Professional Worker","Other","Female",1977,"Yes","Yes",2006,"Yes",,"Yes","Married",2,"Kinh","College",5146,2000,1,"Manufacturing and Construction",1,"Manufacturing and Construction",0,,0,,0,,"Don't know","No",,"Professional Worker (Requires Uni Degree)","Private firm","Manufacturing and Construction",7,"Sufficient","Closer to home","Time rate","Cash",6,8,"Month",4000,"Month",2000,,,"Yes","Same",,"Yes",1000,"No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Not necessary at moment","No","No",,"Friend/acquaintance working in firm","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,"Second most important","Most important","Third most important",,,,"Yes","Yes","Yes","Yes","No","Yes","Yes","Permanent self-contained house",180,8,2007,
9420,3,3,"Hai Phong",3,"Sales Worker","Other","Female",1987,"Yes","Yes",2009,"Yes",,"Yes","Married",2,"Kinh","High school",,,4,"Manufacturing and Construction",1,"Services",0,,0,,0,,"Don't know","No",,"Sales Worker","Private firm","Services",3,"Sufficient","Better working condition","Time rate","Cash",6,8,"Month",3000,"Month",2500,,,"Yes","Same",,"Yes",1000,"No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Not necessary at moment","No","No",,"Friend/acquaintance working in firm","On-the-job test (carried out by experienced worker)",,,,,,,,,"No","Third most important",,"Most important","Second most important",,,,"Yes","Yes","Yes","Yes","No","Yes","Yes","Permanent self-contained house",120,6,2009,
9420,4,4,"Hai Phong",4,"Production Worker","Other","Female",1985,"Yes","Yes",2010,"Yes",,"Yes","Married",2,"Kinh","Technical level without certificate",,,3,"Services",2,"Manufacturing and Construction",0,,0,,1,3,"No","No",,"Production Worker","Private firm","Manufacturing and Construction",6,"Sufficient","Better salary","Time rate","Cash",6,8,"Month",3000,"Month",2500,,,"Yes","Same",,"Yes",1000,"No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Not necessary at moment","No","No",,"Friend/acquaintance working in firm","On-the-job test (carried out by experienced worker)",,,,,,,,,"No","Second most important","Third most important","Most important",,,,,"No","Yes","Yes","Yes","No","Yes","Yes","Permanent self-contained house",90,3,2012,
9420,5,5,"Hai Phong",5,"Production Worker","Other","Female",1985,"Yes","Yes",2010,"Yes",,"Yes","Married",2,"Kinh","Technical level without certificate",,,2,"Manufacturing and Construction",2,"Manufacturing and Construction",0,,0,,1,3,"No","No",,"Production Worker","Private firm","Manufacturing and Construction",6,"Sufficient","Better salary","Time rate","Cash",6,8,"Month",3000,"Month",2500,,,"Yes","Same",,"Yes",1000,"No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","Not necessary at moment","No","No",,"Friend/acquaintance working in firm","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,"Second most important","Most important","Third most important",,,,"No","Yes","Yes","Yes","No","Yes","Yes","Permanent self-contained house",180,3,2012,
9421,2,9,"Hai Phong",9,"Production Worker","Other","Male",1979,"Yes","No",2009,"Yes",,"Yes","Married",2,"Kinh","Technical level without certificate",,,2,"Services",1,"Services",0,,0,,0,,"Don't know","No",,"Production Worker","Other","Manufacturing and Construction",12,"Not sufficient","Better salary","Time rate","Cash",6,8,"Month",4000,"Month",3000,,,"No","Same","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","I prefer to save up myself","No","No",,"Through employment agency","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,,"Most important","Second most important","Third most important",,,"Yes","Yes","Yes","No","Yes","Yes","Yes","Permanent self-contained house",90,10,2005,
9421,1,9,"Hai Phong",9,"Production Worker","Other","Male",1964,"Yes","No",2007,"Yes",,"Yes","Married",3,"Kinh","Technical level without certificate",,,1,"Manufacturing and Construction",1,"Services",0,,0,,0,,"Don't know","No",,"Production Worker","Other","Manufacturing and Construction",24,"Sufficient","Better salary","Time rate","Cash",6,8,"Month",4000,"Month",3000,,,"No","Same","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","Not necessary at moment","No","No",,"Through employment agency","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,,"Most important","Third most important","Second most important",,,"Yes","Yes","Yes","No","Yes","Yes","Yes","Permanent self-contained house",100,25,1990,2011
9424,3,3,"Hai Phong",3,"Production Worker","Other","Male",1982,"Yes","Yes",2005,"Yes",,"Yes","Married",2,"Kinh","High school",,,3,"Manufacturing and Construction",3,"Agriculture",0,,0,,1,4,"No","No",,"Production Worker","Private firm","Manufacturing and Construction",2,"Sufficient","Better working condition","Time rate","Cash",6,8,"Month",4800,"Month",4000,,,"No","Same","No","Yes",1000,"No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Not necessary at moment","Yes","Yes","Yes","Relative working in firm","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,"Third most important","Second most important",,"Most important",,,"Yes","Yes","Yes","Yes","Yes","Yes","No","Villa",120,12,2003,2013
9424,4,4,"Hai Phong",4,"Production Worker","Other","Male",1968,"Yes","Yes",2008,"Yes",,"Yes","Married",2,"Kinh","Secondary school",,,3,"Agriculture",2,"Agriculture",0,,0,,1,3,"No","No",,"Production Worker","Private firm","Manufacturing and Construction",3,"Sufficient","Better salary","Time rate","Cash",6,8,"Month",4800,"Month",4000,,,"No","Same","No","Yes",1000,"No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Low quality of services","Yes","Yes","Yes","Relative working in firm","On-the-job test (carried out by experienced worker)",,,,,,,,,"No",,"Third most important","Second most important","Most important",,,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Permanent self-contained house",130,8,2007,
9424,2,2,"Hai Phong",2,"Manager","Owner","Male",1964,"Yes","Yes",2007,"Yes",,"Yes","Married",2,"Kinh","High school",,,3,"Agriculture",2,"Agriculture",0,,0,,1,4,"No","No",,"Production Worker","Private firm","Manufacturing and Construction",4,"Sufficient","Better salary","Time rate","Cash",6,8,"Week",5500,"Month",5000,,,"No","Same","No","Yes",2000,"No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Low quality of services","Yes",,,"Relative working in firm","Interview",,,,,,,,,"No","Third most important",,"Most important",,"Second most important",,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Permanent self-contained house",85,17,1998,2009
9424,1,1,"Hai Phong",1,"Sales Worker","Other","Male",1975,"Yes","Yes",2004,"Yes",,"Yes","Married",2,"Kinh","High school",,,3,"Agriculture",3,"Agriculture",0,,0,,1,3,"No","No",,"Did not work",,,11,,,"Time rate","Cash",6,8,"Month",4500,"Month",3500,,,"No","Same","No","Yes",1000,"No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","I prefer to save up myself","Yes",,,"Relative working in firm","Interview",,,,,,,,,"No",,"Most important","Second most important",,"Third most important",,,"Yes","Yes","Yes","Yes","No","Yes","Yes","Permanent self-contained house",110,15,2000,2012
9452,1,9,"Phu Tho",9,"Production Worker","Other","Male",1978,"Yes","No",2012,"Yes",,"Yes","Married",2,"Kinh","Primary school",,,,"Agriculture",,"Agriculture",0,,0,,0,,"Don't know","No",,"Production Worker","Other","Manufacturing and Construction",14,"Sufficient","Better salary","Time rate","Cash",6,8,"Month",6000,"Month",5400,,,"Yes","Higher","Yes","Yes",200,"No","No","No","No","No","No","No","No","No","No","No","No","Not necessary at moment","No","Yes","Yes","Owner, who is a friend","None of the above",,,,,,,,,"No","Most important",,"Third most important",,"Second most important",,,"No","Yes","Yes","Yes","No","Yes","Yes","Permanent self-contained house",140,14,2001,2009
9472,1,9,"Phu Tho",9,"Production Worker","Other","Male",1991,"Yes","No",2012,"Yes",,"Yes","Married",1,"Kinh","Secondary school",,,1,"Services",1,"Agriculture",0,,0,,1,7,"Yes after on-the-job training","Yes","Yes","Production Worker","Other","Manufacturing and Construction",2,"Sufficient","Better working condition","Combined","Cash",6,8,"Month",5000,"Month",4000,"Month",4000,"No","Same","Yes","Yes",500,"Yes","No","No","No","No","No","No","No","No","No","No","No","Not necessary at moment","No","Yes","Yes","Other","On-the-job test (carried out by experienced worker)",,,,,,,,,"No","Second most important",,"Most important",,"Third most important",,,"Yes","Yes","Yes","No","No","Yes","Yes","semi-permanent house",60,24,1990,
9481,1,1,"Phu Tho",1,"Production Worker","Relative of owner, but not living in the same HH","Male",1979,"Yes","No",2010,"Yes",,"Yes","Married",2,"Kinh","College",5158,1999,,"Agriculture",,"Agriculture",0,,0,,0,,"Don't know","Yes","Yes","Production Worker","Private firm","Manufacturing and Construction",8,"Not sufficient","Other","Time rate","Cash",5,8,"Month",4000,"Month",400,"Day",17,"No","Same",,"Yes",1000,"No","No","No","No","No","No","No","No","No","No","No","Yes","Not necessary at moment","No","Yes","Yes","Owner, who is a relative","None of the above",,,,,,,,,"No","Most important",,"Second most important",,"Third most important",,,"No","Yes","Yes","No","No","Yes","Yes","semi-permanent house",60,36,,
9481,2,9,"Phu Tho",9,"Production Worker","Member of Owners HH","Female",1982,"Yes","No",2010,"Yes",,"Yes","Married",2,"Kinh","Secondary school",,,,"Agriculture",,"Agriculture",0,,0,,0,,"Don't know","No",,"Production Worker","Other","Agriculture",5,"More than sufficient","Other",,,5,8,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","Not necessary at moment","No","Yes","Yes",,"None of the above",,,,,,,,,"No","Most important",,"Second most important",,"Third most important",,,"No","Yes","Yes","No","No","Yes","Yes","Permanent self-contained house",60,15,2000,
9502,2,9,"Nghe An",9,"Production Worker","Other","Male",1987,"Yes","No",2011,"Yes",,"Yes","Not married",0,"Kinh","High school",,,4,"Agriculture",1,"Agriculture",0,,0,,0,,"Don't know","No",,"Production Worker","Private firm","Manufacturing and Construction",3,"Not sufficient","Closer to home","Combined","Cash",7,8,"Day",3000,"Day",2500,,,"Yes","Same","No","No",,"Yes","No",,"No","No","No","No","No","No","No","No","No","Not necessary at moment","No","No",,"Other","On-the-job test (carried out by experienced worker)","No",,,,,,"No",,"No",,"Second most important","Third most important",,"Most important",,,"No","Yes","Yes","No","No","Yes","Yes","Unsettled house and other",70,13,2002,
9502,1,9,"Nghe An",9,"Production Worker","Other","Male",1988,"Yes","No",2010,"Yes",,"Yes","Not married",0,"Kinh","High school",,,4,"Agriculture",1,"Agriculture",0,,0,,0,,"Don't know","No",,"Production Worker","Private firm","Manufacturing and Construction",3,"Not sufficient","Closer to home","Combined","Cash",7,8,"Day",3000,"Day",2500,,,"Yes","Same","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","Not necessary at moment","No","No",,"Friend/acquaintance working in firm","On-the-job test (carried out by experienced worker)","No",,,,,,"No",,"No",,"Third most important","Second most important",,"Most important",,,"No","Yes","Yes","No","No","Yes","Yes","Unsettled house and other",70,9,2006,
9507,2,9,"Nghe An",9,"Production Worker","Other","Male",1972,"Yes","Yes",2013,"Yes",,"Yes","Married",2,"Kinh","Technical level without certificate",,,4,"Agriculture",4,"Agriculture",1,30,0,,1,30,"No","Yes","Yes","Production Worker","Private firm","Manufacturing and Construction",18,"Sufficient","Better salary","Time rate","Cash",6,8,"Month",7000,"Month",2500,,,"Yes","Same","No","Yes",2000,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Not necessary at moment","No","Yes","Yes","Friend/acquaintance working in firm","Interview",,,,,,,,,"Yes","Second most important",,"Most important",,,"Third most important",,"No","Yes","Yes","No","Yes","Yes","Yes","Permanent self-contained house",68,10,2005,
9507,1,9,"Nghe An",9,"Production Worker","Other","Male",1991,"Yes","Yes",2012,"Yes",,"Yes","Not married",9,"Kinh","Technical level without certificate",,,4,"Agriculture",4,"Agriculture",1,30,0,,1,30,"No","Yes","Yes","Did not work",,,3,,,"Time rate","Cash",6,8,"Month",5000,"Month",3000,,,"Yes","Same","No","Yes",1000,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Not necessary at moment","No","Yes","Yes","Friend/acquaintance working in firm","Interview",,,,,,,,,"Yes",,,"Third most important","Most important",,"Second most important",,"No","Yes","Yes","No","No","Yes","No","Permanent self-contained house",72,24,,
