id,wid_11,wid09,eq2_11,eqd2_11,eqd3_11,eqd4_11,eqd5_11,eqd6_11,eqd7_11,eqd8_11,eqd9_11,eqd10_11,eqd11_11,eqd12_11,eqe1_11,eqe2_11,eqe3_11,eqe4_11,eqe5_11,eqe6_11,eqe7_11,eqe8_11,eqf1a_11,eqf1b_11,eqf1c_11,eqf2_11,eqf3_11,eqf4_11,eqg1a_11,eqg1b_11,eqg2a_11,eqg2b_11,eqg3a_11,eqg3b_11,eqg4_11,eqg5a_11,eqg5b_11,eqg6_11,eqg7_11,eqg8_11,eqg9a_11,eqg9b_11,eqg9c_11,eqg9d_11,eqg9e_11,eqg9f_11,eqg9g_11,eqg9h_11,eqg9i_11,eqg10a_11,eqg10b_11,eqg11_11,eqg12_11,eqg13_11,eqg14_11,eqh1_11,eqh2_11,eqi1_11,eqi2_11,eqi3_11,eqi4_11,eqi5_11,eqi6_11,eqi7_11,eqi8_11,eqj1a_11,eqj1ba_11,eqj1bb_11,eqj1bc_11,eqj1bd_11,eqj1be_11,eqj1bf_11,eqj1bg_11,eqj2_11,eqj3_11,eqj4_11,eqk1a_11,eqk1b_11,eqk1c_11,eqk1d_11,eqk1e_11,eqk2a_11,eqk2b_11,eqk2c_11,eqk2d_11,eqk2e_11,eqk2f_11
8131,2,9,Ha Tay,Production Worker,Other,Male,1970,Yes,No,2006,Yes,,Yes,Married,Technical worker without certificate,2252,1989,No,None,Agriculture,Primary school,Agriculture,Production Worker,Other,Services,17,Sufficient,Closer to home,Combined,Cash,7,8,Month,4500,No,Higher,No,Yes,400,No,No,No,No,No,Yes,No,No,No,No,No,No,Other,No,No,,Other,None of the above,,,,,,,,,No,Most important,Second most important,,Third most important,,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,45,12,1999,
8131,1,9,Ha Tay,Production Worker,"Relative of owner, but not living in the same HH",Male,1973,Yes,No,1992,Yes,,Yes,Married,Technical worker without certificate,2252,1994,No,None,Agriculture,Primary school,Agriculture,Production Worker,Other,Services,0,Sufficient,Better social benefits,Combined,Cash,7,8,Month,4500,No,Higher,No,Yes,200,No,No,No,No,No,Yes,No,No,No,No,No,No,Other,No,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,Most important,Second most important,,Third most important,,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,70,15,1996,
8151,5,9,Ha Noi,Production Worker,Other,Male,1975,Yes,Yes,2000,Yes,,Yes,Married,High school,,,Yes,Primary school,Manufacturing and Construction,Primary school,Manufacturing and Construction,Production Worker,SOE,Manufacturing and Construction,7,Sufficient,Better working condition,Piece rate,Cash,6,8,Month,2500,Yes,Higher,Yes,Yes,1000,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),,,,,,,,,Yes,,Most important,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,100,4,2007,
8151,4,9,Ha Noi,Production Worker,Other,Male,1977,Yes,Yes,2000,Yes,,Yes,Married,High school,,,Yes,Primary school,Manufacturing and Construction,Primary school,Manufacturing and Construction,Production Worker,SOE,Manufacturing and Construction,5,Sufficient,Better working condition,Piece rate,Cash,6,8,Month,2500,Yes,Higher,Yes,Yes,1000,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),,,,,,,,,Yes,,Most important,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,120,10,2001,
8151,2,9,Ha Noi,Office Worker,Other,Female,1984,Yes,Yes,2007,Yes,,Yes,Married,College/University/post-graduate,5234,2007,No,Secondary school,Manufacturing and Construction,Primary school,Manufacturing and Construction,Did not work,,,,,,Time rate,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,1000,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,No,No,,Job advertisement,Interview,,,,,,,,,Yes,,Most important,,,Second most important,Third most important,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,90,3,,
8151,1,9,Ha Noi,Professional Worker,Other,Female,1980,Yes,Yes,2005,Yes,,Yes,Married,College/University/post-graduate,5234,2002,No,Secondary school,Manufacturing and Construction,Primary school,Manufacturing and Construction,Professional Worker (Requires Uni Degree),SOE,Services,3,Sufficient,Better salary,Time rate,Cash,6,8,Month,3500,Yes,Higher,Yes,Yes,1000,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,No,No,,Job advertisement,Interview,,,,,,,,,Yes,,Second most important,,,Most important,Third most important,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,70,7,,
8151,3,9,Ha Noi,Manager,Other,Male,1975,Yes,Yes,2000,Yes,,Yes,Married,College/University/post-graduate,5252,1997,No,Secondary school,Manufacturing and Construction,Primary school,Manufacturing and Construction,Manager,SOE,Manufacturing and Construction,3,Sufficient,Better salary,Time rate,Cash,6,8,Month,6000,Yes,Higher,Yes,Yes,2000,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,No,No,,Job advertisement,Interview,,,,,,,,,Yes,,Most important,,,Third most important,Second most important,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,100,11,2000,
8169,1,2,Ha Noi,Production Worker,Other,Male,1979,Yes,No,2009,Yes,,Yes,Not married,Secondary school,,,No,Technical worker without certificate,Manufacturing and Construction,None,,Production Worker,Other,Services,5,Not sufficient,Better working condition,Time rate,Cash,6,8,NA,,Yes,NA,,,,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,,,,,Third most important,,,No,No,Don't know,Yes,Yes,No,No,Yes,Yes,Permanent self-contained house,38,19,1990,1990
8170,2,2,Ha Noi,Production Worker,Other,Male,1990,Yes,Yes,2008,No,Rural,No,Not married,Technical certificate/Elementary worker,9999,2008,Yes,None,Agriculture,None,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,5000,Yes,Higher,,Yes,200,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Too few years to contribute,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,No,Second most important,Third most important,,,Most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,55,20,,
8170,1,2,Ha Noi,Production Worker,Other,Male,1990,Yes,Yes,2009,No,Rural,No,Not married,High school,,,Yes,Primary school,Agriculture,None,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,5000,Yes,Higher,,Yes,200,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,No,Second most important,Third most important,,,Most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,80,22,,
8173,1,2,Ha Noi,Production Worker,"Relative of owner, but not living in the same HH",Male,1986,Yes,No,2008,No,Rural,No,Not married,High school,,,No,Technical worker/professional secondary,Manufacturing and Construction,Technical worker/professional secondary,Services,Production Worker,Other,Agriculture,0,Sufficient,Better use of skills/experience,Time rate,Cash,6,8,NA,,Yes,Same,,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Relative working in firm,None of the above,,,,,,,,,No,,,Most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,80,25,,
8173,2,2,Ha Noi,Production Worker,Other,Female,1987,Yes,No,2008,Yes,,Yes,Married,High school,,,No,Technical worker without certificate,Manufacturing and Construction,High school,Manufacturing and Construction,Production Worker,Private firm,Services,2,Sufficient,Better use of skills/experience,Time rate,Cash,6,8,NA,,Yes,NA,,,,No,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Through door to door visits,Interview,,,,,,,,,No,,,Most important,Second most important,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,70,,,
8174,3,2,Ha Noi,Production Worker,"Relative of owner, but not living in the same HH",Male,1991,Yes,No,2009,No,Rural,No,Not married,High school,,,No,Primary school,Agriculture,Primary school,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,NA,,Yes,Same,,,,No,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,"Owner, who is a relative",None of the above,No,,,,,,,,No,Most important,,,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,No,No,Unsettled house and other,50,20,,
8174,1,2,Ha Noi,Manager,Member of Owners HH,Female,1969,Yes,No,2001,No,Rural,No,Married,Secondary school,,,No,Primary school,Agriculture,Primary school,Agriculture,Production Worker,Other,Agriculture,0,Sufficient,Other,Other/Not paid,NA,,,NA,,,NA,,,,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Other,None of the above,,,,,,,,,,Second most important,,,,Most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,75,25,,
8174,2,2,Ha Noi,Production Worker,"Relative of owner, but not living in the same HH",Male,1990,Yes,No,2008,No,Rural,No,Not married,High school,,,No,Secondary school,Agriculture,Primary school,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,NA,,Yes,Same,,,,No,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,"Owner, who is a relative",None of the above,No,,,,,,,,No,Most important,,,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,50,20,,
8203,1,2,Ha Noi,Office Worker,Other,Female,1985,Yes,Yes,2006,Yes,,Yes,Married,High school,,,Yes,None,Agriculture,None,Agriculture,Office Worker,Private firm,Manufacturing and Construction,8,Sufficient,Better working condition,Time rate,Cash,6,8,Month,2000,No,Higher,Yes,Yes,300,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,I prefer to save up myself,Yes,Yes,Yes,Through employment agency,On-the-job test (carried out by experienced worker),,,,,,,,,Yes,Most important,,Second most important,Third most important,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,65,7,,
8203,3,2,Ha Noi,Production Worker,Other,Female,1985,Yes,Yes,2006,Yes,,Yes,Married,High school,,,Yes,None,Agriculture,None,Agriculture,Production Worker,Private firm,Manufacturing and Construction,5,Not sufficient,Better for health,Time rate,Cash,6,8,Month,2500,No,Higher,Yes,Yes,300,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,,Yes,Yes,Yes,Job advertisement,On-the-job test (carried out by experienced worker),,,,,,,,,Yes,Most important,,Second most important,Third most important,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Pemanent non-contained house,40,2,2004,
8203,2,2,Ha Noi,Production Worker,Other,Female,1984,Yes,Yes,2005,Yes,,Yes,Married,High school,,,Yes,None,Agriculture,None,Agriculture,Production Worker,Private firm,Agriculture,6,Sufficient,Closer to home,Time rate,Cash,6,8,Month,2500,No,Higher,Yes,Yes,300,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Not necessary at moment,Yes,Yes,Yes,Through door to door visits,On-the-job test (carried out by experienced worker),,,,,,,,,Yes,Most important,Second most important,,,Third most important,,,No,No,Don't know,No,Yes,Yes,No,No,No,Permanent self-contained house,37,15,,
8211,1,9,Ha Noi,Production Worker,Other,Male,1986,Yes,No,2009,Yes,,Yes,Not married,High school,,,No,Technical worker without certificate,Services,Technical certificate/Elementary worker,Services,Production Worker,Private firm,Services,1,Sufficient,Better working condition,Time rate,Cash,6,8,Day,3000,Yes,Higher,Yes,Yes,3000,No,No,No,No,No,Yes,Yes,No,No,No,No,No,I prefer to save up myself,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,semi-permanent house,40,10,2001,
8211,2,9,Ha Noi,Production Worker,Other,Male,1984,Yes,No,2009,No,Urban,No,Not married,High school,,,No,Technical worker without certificate,Manufacturing and Construction,High school,Agriculture,Production Worker,Private firm,Services,2,Sufficient,Other,Time rate,Cash,6,8,Day,3000,Yes,Higher,Yes,Yes,3000,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Other,None of the above,,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,semi-permanent house,35,15,1996,
8214,1,2,Hai Phong,Professional Worker,Member of Owners HH,Female,1982,Yes,Yes,2009,Yes,,Yes,Not married,College/University/post-graduate,4121,2007,No,Technical certificate/Elementary worker,Manufacturing and Construction,Secondary school,Agriculture,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,8,Sufficient,Better working condition,Time rate,Cash,6,8,Month,4000,Yes,Higher,Yes,Yes,4000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,No,No,,"Owner, who is a relative",None of the above,No,,,,,,,,No,,,Most important,Third most important,Second most important,,,No,Yes,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,125,9,2002,
8214,3,2,Hai Phong,Sales Worker,Other,Male,1979,Yes,Yes,2010,Yes,,Yes,Married,High school,,,No,Secondary school,Agriculture,Secondary school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,11,Sufficient,Better salary,Piece rate,Cash,7,8,Month,3000,Yes,Higher,Yes,Yes,3000,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,No,,,Most important,Third most important,Second most important,,,No,No,Don't know,No,Yes,Yes,No,Yes,No,semi-permanent house,65,14,1997,
8214,2,2,Hai Phong,Sales Worker,Other,Male,1981,Yes,Yes,2009,Yes,,Yes,Married,High school,,,No,High school,Services,High school,Services,Production Worker,Private firm,Manufacturing and Construction,10,Sufficient,Closer to home,Piece rate,Cash,7,8,Month,3000,Yes,Higher,Yes,Yes,3000,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,No,,,Most important,Third most important,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,65,19,1992,
8215,1,2,Hai Phong,Production Worker,"Relative of owner, but not living in the same HH",Female,1981,Yes,No,2003,Yes,,Yes,Married,High school,,,Yes,Technical worker without certificate,Services,Secondary school,Services,Production Worker,Private firm,Manufacturing and Construction,6,Sufficient,Closer to home,Combined,Cash,7,8,Month,2500,No,Same,No,Yes,500,Yes,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Relative working in firm,None of the above,No,,,,,,,,No,,,Third most important,,,Most important,Second most important,No,No,Don't know,No,Yes,Yes,No,Yes,No,semi-permanent house,65,10,2001,
8216,2,2,Hai Phong,Professional Worker,Other,Female,1983,Yes,Yes,2007,No,Urban,No,Married,Technical certificate/Elementary worker,2234,2003,Yes,Secondary school,Agriculture,Primary school,Agriculture,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,1,Sufficient,Better salary,Time rate,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,500,No,No,No,No,No,Yes,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a friend",On-the-job test (carried out by experienced worker),No,,,,,,,,No,,,Most important,Second most important,Third most important,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,No,semi-permanent house,60,11,1993,
8216,5,2,Hai Phong,Production Worker,Other,Male,1981,Yes,Yes,2006,Yes,,Yes,Married,High school,,,Yes,Technical worker without certificate,Agriculture,High school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,7,Sufficient,Closer to home,Time rate,Cash,6,8,Month,2800,Yes,Higher,Yes,Yes,500,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,No,,,Most important,Second most important,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,100,8,1996,
8216,3,2,Hai Phong,Sales Worker,Other,Female,1985,Yes,Yes,2004,Yes,,Yes,Not married,Technical certificate/Elementary worker,2234,2002,No,High school,Agriculture,Primary school,Services,Office Worker,Private firm,Manufacturing and Construction,3,Sufficient,Better working condition,Percent of Sales,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,500,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Not necessary at moment,No,No,,Job advertisement,Interview,No,,,,,,,,No,,,Most important,Second most important,Third most important,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,No,semi-permanent house,80,10,2000,
8216,1,2,Hai Phong,Manager,Other,Female,1980,Yes,Yes,2004,Yes,,Yes,Married,High school,,,No,Secondary school,Manufacturing and Construction,Secondary school,Agriculture,Manager,Private firm,Manufacturing and Construction,8,Sufficient,Better salary,Time rate,Cash,6,8,Month,4000,Yes,Higher,Yes,Yes,1000,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,,No,No,,Friend/acquaintance working in firm,None of the above,No,,,,,,,,No,,,Most important,Second most important,Third most important,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,120,12,1997,
8216,4,2,Hai Phong,Production Worker,Other,Male,1986,Yes,Yes,2004,No,Urban,No,Not married,Technical worker without certificate,2251,2000,Yes,Technical certificate/Elementary worker,Manufacturing and Construction,Secondary school,Manufacturing and Construction,Production Worker,Private firm,Manufacturing and Construction,2,Sufficient,Closer to home,Combined,Cash,6,8,Month,2800,Yes,Higher,Yes,Yes,500,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,No,,,Most important,Second most important,Third most important,,,No,No,Laid off,No,Yes,Yes,No,Yes,Yes,Permanent self-contained house,180,9,1994,2001
8222,2,9,Hai Phong,Sales Worker,"Relative of owner, but not living in the same HH",Male,1975,Yes,Yes,2003,Yes,,No,Married,College/University/post-graduate,5034,2005,Yes,High school,Manufacturing and Construction,High school,Manufacturing and Construction,Office Worker,Private firm,Manufacturing and Construction,2,Sufficient,Better salary,Time rate,Cash,6,8,Month,4000,No,Higher,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,"Owner, who is a relative",None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Unsettled house and other,80,8,,2010
8222,4,9,Hai Phong,Sales Worker,"Relative of owner, but not living in the same HH",Female,1980,Yes,Yes,2006,Yes,,No,Married,Technical worker/professional secondary,4253,2006,Yes,Secondary school,Agriculture,None,Services,Production Worker,Other,Agriculture,4,More than sufficient,Better salary,Piece rate,Cash,6,8,Month,4000,No,Higher,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Through employment agency,None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Pemanent non-contained house,80,10,,2009
8222,3,9,Hai Phong,Sales Worker,"Relative of owner, but not living in the same HH",Female,1982,Yes,Yes,2008,Yes,,Yes,Married,Technical worker/professional secondary,4234,2005,Yes,Secondary school,Agriculture,High school,Services,Production Worker,Other,Agriculture,4,More than sufficient,Better salary,Piece rate,Cash,6,8,Month,4000,No,Higher,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,90,9,,2010
8222,1,9,Hai Phong,Office Worker,Member of Owners HH,Female,1979,Yes,Yes,2006,Yes,,Yes,Married,College/University/post-graduate,5234,2004,Yes,Technical certificate/Elementary worker,Manufacturing and Construction,High school,Manufacturing and Construction,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,1,Not sufficient,Better salary,Time rate,Cash,6,8,Month,4000,No,Higher,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,"Owner, who is a friend",None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Pemanent non-contained house,60,6,,2011
8222,5,9,Hai Phong,Sales Worker,Other,Male,1963,Yes,Yes,2005,Yes,,No,Married,Technical worker/professional secondary,4258,2004,Yes,Secondary school,Agriculture,None,Services,Production Worker,Other,Agriculture,4,More than sufficient,Better salary,Piece rate,Cash,6,8,Month,4000,No,Higher,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Through employment agency,None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Pemanent non-contained house,80,7,,2011
8229,4,9,Hai Phong,Production Worker,Other,Female,1987,Yes,No,2010,Yes,,Yes,Not married,Technical certificate/Elementary worker,2252,2005,Yes,Secondary school,Services,Secondary school,Services,Production Worker,Private firm,Services,3,Sufficient,Better use of skills/experience,Time rate,Cash,7,8,Month,3000,No,Higher,Yes,Yes,1560,No,No,No,No,No,No,No,No,No,No,No,No,Low quality of services,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,Yes,,Third most important,Second most important,,Most important,,,No,Yes,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Pemanent non-contained house,40,20,1991,2009
