id,wid_09,wid07,eq1_09,eqd2_09,eqd4_09,eqd5_09,eqd6_09,eqd7_09,eqd8_09,eqd9_09,eqd10_09,eqd11_09,eqd12_09,eqe1_09,eqe2_09,eqe3_09,eqe4_09,eqe5_09,eqe6_09,eqe7_09,eqe8_09,eqf1a_09,eqf1b_09,eqf1c_09,eqf2_09,eqf3_09,eqf4_09,eqg1a_09,eqg1b_09,eqg2a_09,eqg2b_09,eqg3a_09,eqg3b_09,eqg4_09,eqg5a_09,eqg5b_09,eqg6_09,eqg7_09,eqg8_09,eqg9a_09,eqg9b_09,eqg9c_09,eqg9d_09,eqg9e_09,eqg9f_09,eqg9g_09,eqg9h_09,eqg10a_09,eqg10b_09,eqg11_09,eqg12_09,eqg13_09,eqg14_09,eqh1_09,eqh2_09,eqi1_09,eqi2_09,eqi3_09,eqi4_09,eqi5_09,eqi6_09,eqi7_09,eqi8_09,eqj1a_09,eqj1ba_09,eqj1bb_09,eqj1bc_09,eqj1bd_09,eqj1be_09,eqj1bf_09,eqj1bg_09,eqj2_09,eqj3_09,eqj4_09,eqk1a_09,eqk1b_09,eqk1c_09,eqk1d_09,eqk1e_09,eqk2a_09,eqk2b_09,eqk2c_09,eqk2d_09,eqk2e_09,eqk2f_09
5175,3,98,Ha Noi,Manager,Male,1957,Yes,Yes,11,Yes,,No,Married,8,5251,1983,No,1,Agriculture,1,Agriculture,Manager,Private firm,Manufacturing and Construction,15,Sufficient,Other,Time rate,Cash,5,8,Month,4000,No,Same,Yes,Yes,4000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,No,No,,Other,None of the above,Yes,1998,Yes,40,Secures that employer pays social benifits,No,No,,No,,,,,,,,No,No,Help related to medicine,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,60,10,1999,2005
5175,1,98,Ha Noi,Production Worker,Male,1981,Yes,Yes,10,No,Urban,No,Married,4,,,Yes,3,Agriculture,3,Agriculture,Did not work,,,,,,Time rate,Cash,6,10,Month,2100,Yes,Higher,Yes,Yes,2100,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,I prefer to save up myself,No,Yes,Yes,Other,Interview,Yes,2004,Yes,21,Secures that employer pays social benifits,No,No,,No,,,Most important,Third most important,Second most important,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,40,2,2007,
5175,2,98,Ha Noi,Service Worker,Female,1959,Yes,No,7,Yes,,Yes,Married,4,,,No,1,Agriculture,1,Agriculture,Service Worker,Other,Services,20,Sufficient,Other,Time rate,Cash,6,10,Month,1200,Yes,Same,No,Yes,1200,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,Interview,No,,,,,,,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Pemanent non-contained house,55,7,2002,2002
5175,4,98,Ha Noi,Office Worker,Female,1982,Yes,Yes,5,No,Urban,No,Married,8,5234,2003,No,4,Manufacturing and Construction,4,Agriculture,Office Worker,Private firm,Services,1,Not sufficient,Better working condition,Time rate,Cash,6,8,Month,2500,Yes,Same,Yes,Yes,2500,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,I prefer to save up myself,No,No,,Other,Several of the above,Yes,2004,Yes,25,Secures that employer pays social benifits,No,No,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,No,semi-permanent house,40,2,2007,2007
5212,2,98,HCMC,Production Worker,Male,1978,Yes,No,1,No,Rural,No,Married,3,,,Yes,2,Agriculture,2,Agriculture,Production Worker,Private firm,Agriculture,3,Sufficient,Other,Time rate,Cash,6,9,Month,2000,Yes,Higher,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,No,,Friend/acquaintance working in firm,None of the above,,,,,,,No,,No,Most important,,Third most important,,Second most important,,,No,No,Laid off,No,No,Yes,No,No,No,semi-permanent house,50,15,,
5212,1,98,HCMC,Production Worker,Male,1985,Yes,No,5,No,Rural,No,Not married,3,,,Yes,,Agriculture,,Agriculture,Did not work,,,,,,Time rate,Cash,6,9,Month,2500,Yes,Higher,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,No,,Friend/acquaintance working in firm,None of the above,,,,,,,No,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,No,No,Yes,No,No,No,semi-permanent house,24,5,,
5217,1,2,HCMC,Professional Worker,Male,1958,Yes,Yes,6,Yes,,No,Married,3,,,Yes,2,Services,2,Services,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,18,Sufficient,Other,Time rate,Cash,6,8,Month,4300,Yes,Higher,Yes,Yes,4000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Not necessary at moment,Yes,No,,"Owner, who is a relative",None of the above,Yes,2003,No,,Secures that employer pays social benifits,No,No,,No,Most important,,Third most important,,Second most important,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,semi-permanent house,37,6,2003,
5217,4,3,HCMC,Service Worker,Male,1986,Yes,Yes,5,No,Rural,No,Married,2,,,Yes,,,,,Service Worker,Private firm,Manufacturing and Construction,1,Sufficient,Better salary,Time rate,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,2400,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,None of the above,Yes,2006,No,,Secures that employer pays social benifits,No,No,,No,Most important,,Third most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,12,1,,
5217,6,98,HCMC,Production Worker,Male,1987,Yes,Yes,4,No,Rural,No,Married,3,,,Yes,2,Manufacturing and Construction,2,Manufacturing and Construction,Did not work,,,,,,Time rate,Cash,6,8,Month,1800,Yes,Higher,Yes,Yes,1800,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Not necessary at moment,Yes,No,,"Owner, who is a relative",On-the-job test (carried out by experienced worker),No,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,No,No,Yes,No,No,No,Permanent self-contained house,75,1,,
5217,2,98,HCMC,Office Worker,Female,1983,Yes,Yes,2,Yes,,Yes,Not married,8,5034,2005,No,4,Manufacturing and Construction,4,Services,Service Worker,Private firm,Services,1,Sufficient,Closer to home,Time rate,Cash,6,8,Month,3000,No,Higher,Yes,Yes,2000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Not necessary at moment,No,No,,Job advertisement,Interview,Yes,2008,No,,More job security,No,No,,No,Most important,,Second most important,,Third most important,,,No,No,Nothing,Yes,Yes,Yes,Yes,No,Yes,Permanent self-contained house,150,26,,2007
5217,3,1,HCMC,Sales Worker,Male,1977,Yes,Yes,8,No,Rural,No,Married,5,2234,2008,No,2,Services,2,Services,Sales Worker,Private firm,Services,13,Sufficient,Other,Time rate,Cash,6,8,Month,4000,No,Higher,Yes,Yes,4000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Not necessary at moment,No,No,,Friend/acquaintance working in firm,None of the above,Yes,2001,No,,More job security,No,No,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,80,1,,
5217,5,4,HCMC,Production Worker,Male,1983,Yes,Yes,6,No,Rural,No,Married,3,,,Yes,,Agriculture,,Agriculture,Production Worker,Private firm,Manufacturing and Construction,2,Not sufficient,Better working condition,Time rate,Cash,6,8,Month,4000,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Not necessary at moment,Yes,No,,"Owner, who is a relative",None of the above,Yes,2005,No,,More job security,No,No,,No,Most important,,Third most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,15,2,,
6001,1,1,Ha Noi,Manager,Female,1970,Yes,Yes,5,Yes,,No,Married,5,4034,1990,No,5,Manufacturing and Construction,4,Services,Service Worker,SOE,Services,1,Sufficient,Better salary,Percent of Sales,Cash,6,9,Month,1000,Yes,Higher,Yes,Yes,200,No,No,No,No,No,No,Yes,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,"Owner, who is a relative",None of the above,No,,,,,,,,No,,Most important,Second most important,Third most important,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,35,8,2001,
6001,2,98,Ha Noi,Production Worker,Female,1984,Yes,Yes,0,No,Rural,No,Married,4,,,No,3,Agriculture,3,Agriculture,Production Worker,Other,Agriculture,2,Not sufficient,Better working condition,Percent of Sales,Cash,6,9,Month,800,Yes,Higher,Yes,Yes,200,No,No,No,No,No,No,Yes,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Job advertisement,None of the above,No,,,,,,,,No,,Most important,Second most important,Third most important,,,,No,No,Nothing,No,Yes,Yes,No,No,No,Unsettled house and other,30,2,,
6007,1,98,Ha Noi,Production Worker,Male,1981,Yes,No,8,Yes,,Yes,Married,6,2252,,No,1,Agriculture,1,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,1600,No,Higher,Yes,Yes,250,No,No,No,No,No,No,No,No,No,No,No,Too expensive,No,No,,Other,None of the above,,,,,,,No,,No,,Third most important,Second most important,,Most important,,,No,No,Don't know,No,Yes,Yes,No,Yes,No,semi-permanent house,50,30,1979,2005
6029,1,98,Ha Noi,Manager,Female,1963,Yes,No,5,Yes,,Yes,Married,7,4254,1986,No,3,Agriculture,3,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1500,No,Lower,No,Yes,1000,No,No,No,No,No,No,No,No,Yes,No,No,Not necessary at moment,No,No,,"Owner, who is a friend",None of the above,,,,,,,No,,No,,,Most important,,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,37,10,1992,
6029,2,98,Ha Noi,Professional Worker,Female,1984,Yes,No,1,Yes,,Yes,Married,7,4234,2006,No,4,Manufacturing and Construction,3,Manufacturing and Construction,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,1,Sufficient,Better salary,Time rate,Cash,6,8,Month,1800,No,Higher,No,Yes,1000,No,No,No,No,No,No,No,No,Yes,No,No,I prefer to save up myself,No,No,,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,9,2,1998,
6030,1,98,Ha Noi,Production Worker,Male,1990,Yes,No,1,No,Rural,No,Not married,6,3001,2008,Yes,3,Agriculture,3,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1800,Yes,Higher,Yes,Yes,100,Yes,No,No,No,No,Yes,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a friend",None of the above,,,,,,,No,,No,,,,,,,,No,No,Laid off,No,No,Yes,No,Yes,Yes,semi-permanent house,700,13,1996,
6033,2,98,Ha Noi,Professional Worker,Male,1973,Yes,Yes,8,Yes,,Yes,Married,8,5034,1996,No,2,Agriculture,1,Agriculture,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,23,Sufficient,Better salary,Time rate,Cash,6,8,Month,1500,Yes,Same,Yes,Yes,750,No,Yes,No,No,No,No,No,No,Yes,No,No,I prefer to save up myself,No,No,,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,50,9,2000,2004
6033,3,98,Ha Noi,Production Worker,Female,1980,Yes,Yes,8,No,Rural,No,Married,3,,,No,3,Agriculture,3,Agriculture,Production Worker,Private firm,Manufacturing and Construction,1,Not sufficient,Better salary,Time rate,Cash,6,8,Month,1200,Yes,Same,Yes,Yes,600,No,Yes,No,No,No,No,No,No,Yes,No,No,Not necessary at moment,No,No,,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,,,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,15,2,,
6033,4,98,Ha Noi,Production Worker,Male,1982,Yes,Yes,8,Yes,,Yes,Not married,7,4234,2005,No,3,Manufacturing and Construction,4,Manufacturing and Construction,Service Worker,Private firm,Manufacturing and Construction,2,Not sufficient,Closer to home,Time rate,Cash,6,8,Month,1200,Yes,Same,Yes,Yes,600,No,Yes,No,No,No,No,No,No,Yes,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,,Most important,,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,,11,1998,
6033,1,98,Ha Noi,Manager,Female,1959,Yes,Yes,8,Yes,,Yes,Married,4,,,No,3,Agriculture,3,Agriculture,Production Worker,Other,Manufacturing and Construction,4,Not sufficient,Better working condition,Time rate,Cash,6,8,Month,1500,Yes,Same,Yes,Yes,750,No,Yes,No,No,No,No,No,No,Yes,No,No,I prefer to save up myself,No,No,,"Owner, who is a friend",None of the above,,,,,,,No,,No,,,Most important,,,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,,11,1998,
6037,1,98,Ha Noi,Manager,Male,1973,Yes,Yes,6,Yes,,Yes,Married,8,5244,2001,No,4,Manufacturing and Construction,4,Manufacturing and Construction,Manager,Private firm,Manufacturing and Construction,3,Sufficient,Better salary,Time rate,Cash,6,8,Month,4000,Yes,Same,Yes,Yes,4000,No,No,No,No,No,Yes,No,No,Yes,No,No,Too expensive,No,No,,"Owner, who is a friend",None of the above,,,,,,,No,,No,,,Most important,Second most important,,,,Yes,No,Nothing,Yes,Yes,Yes,Yes,Yes,No,Pemanent non-contained house,50,10,1999,2007
6037,3,2,Ha Noi,Production Worker,Male,1981,Yes,Yes,5,No,Rural,No,Married,7,4252,2004,No,3,Agriculture,3,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,3200,Yes,Higher,Yes,Yes,3200,No,No,No,No,No,Yes,No,No,Yes,No,No,Too expensive,No,No,,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,Second most important,,,,Yes,No,Nothing,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,20,2,,
6037,2,98,Ha Noi,Professional Worker,Female,1987,No,Yes,0,No,Rural,No,Not married,7,4234,2006,No,3,Agriculture,3,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1600,Yes,Higher,Yes,Yes,2000,No,No,No,No,No,Yes,No,No,Yes,No,No,I prefer to save up myself,No,No,,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,Second most important,,,,Yes,No,Nothing,Yes,Yes,Yes,No,Yes,No,semi-permanent house,150,9,2000,
6037,4,98,Ha Noi,Production Worker,Male,1986,Yes,Yes,3,No,Rural,No,Not married,7,4252,2006,No,3,Agriculture,3,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,2800,Yes,Higher,Yes,Yes,2800,No,No,No,No,No,Yes,No,No,Yes,No,No,Not necessary at moment,No,No,,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,Second most important,,,,Yes,No,Nothing,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,20,2,,
6041,5,98,Ha Noi,Production Worker,Male,1988,No,Yes,0,No,Rural,No,Not married,3,,,No,1,Agriculture,1,Agriculture,Did not work,,,,,,Piece rate,Cash,6,8,Month,1200,Yes,Same,,,,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Too expensive,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,,,,,No,No,Laid off,Yes,Yes,No,No,No,No,semi-permanent house,30,2,1989,
6041,2,98,Ha Noi,Production Worker,Female,1986,Yes,Yes,1,No,Rural,No,Not married,7,4234,2007,Yes,1,Agriculture,1,Agriculture,Office Worker,Private firm,Manufacturing and Construction,1,Not sufficient,Better salary,Piece rate,Cash,6,8,Month,2000,Yes,Higher,Yes,Yes,2000,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Too expensive,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,,,,,No,No,Laid off,Yes,Yes,Yes,No,No,No,semi-permanent house,30,2,1997,2004
6041,1,98,Ha Noi,Sales Worker,Male,1975,No,Yes,0,Yes,,Yes,Married,8,5234,2006,No,7,Manufacturing and Construction,7,Manufacturing and Construction,Sales Worker,SOE,Manufacturing and Construction,4,Sufficient,Better salary,Piece rate,Cash,6,8,Month,4000,Yes,Higher,Yes,,,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Too expensive,No,Yes,Yes,Friend/acquaintance working in firm,Interview,,,,,,,No,,No,,,Most important,,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,50,4,2005,
6041,3,98,Ha Noi,Professional Worker,Female,1987,Yes,Yes,1,No,Rural,No,Not married,8,5034,2008,No,1,Agriculture,1,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,2000,Yes,Higher,Yes,Yes,2200,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Too expensive,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,,,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,No,semi-permanent house,30,4,1996,
6041,4,98,Ha Noi,Office Worker,Male,1983,Yes,Yes,4,No,Rural,No,Not married,8,5051,2003,No,1,Agriculture,1,Agriculture,Production Worker,Private firm,Manufacturing and Construction,1,Not sufficient,Better salary,Time rate,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,2300,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Too expensive,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,No,,No,,,Most important,,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,No,semi-permanent house,30,5,2000,
6042,2,3,Ha Noi,Office Worker,Female,1986,Yes,Yes,3,No,Rural,No,Not married,5,4034,2006,No,3,Agriculture,4,Agriculture,Service Worker,SOE,Services,1,Sufficient,Better salary,Percent of Sales,Cash,7,9,Month,2000,Yes,Higher,Yes,Yes,800,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Low quality of services,Yes,Yes,Yes,Job advertisement,None of the above,Yes,2006,No,,Better and more stable wage,No,No,,No,Second most important,,Third most important,,Most important,,,No,No,Help related to medicine,No,Yes,Yes,No,Yes,No,Unsettled house and other,30,2,,
6042,3,98,Ha Noi,Sales Worker,Female,1985,Yes,Yes,1,No,Rural,No,Not married,8,5234,2007,No,3,Agriculture,4,Agriculture,Did not work,,,,,,Percent of Sales,Cash,7,9,Month,2000,Yes,Higher,,Yes,800,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Low quality of services,Yes,Yes,Yes,Job advertisement,None of the above,Yes,2008,No,,Better and more stable wage,No,No,,No,Second most important,,Third most important,,Most important,,,No,No,Nothing,No,Yes,Yes,Yes,Yes,No,Unsettled house and other,13,2,,
6042,1,98,Ha Noi,Manager,Male,1970,Yes,Yes,5,Yes,,No,Married,8,5034,1990,No,5,Manufacturing and Construction,5,Services,Office Worker,SOE,Services,1,Sufficient,Better salary,Percent of Sales,Cash,7,9,Month,2000,Yes,Higher,Yes,Yes,800,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Low quality of services,Yes,Yes,Yes,Through door to door visits,None of the above,Yes,2004,No,,Better and more stable wage,No,No,,No,Second most important,,Third most important,,Most important,,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Villa,45,9,2000,
6110,4,98,Ha Tay,Production Worker,Male,1972,Yes,Yes,4,No,Rural,No,Married,4,,,No,4,Agriculture,4,Agriculture,Production Worker,Private firm,Manufacturing and Construction,8,Sufficient,Closer to home,Time rate,Cash,7,8,Month,1800,Yes,Same,Yes,Yes,1800,No,Yes,No,No,No,No,No,No,Yes,No,No,Too expensive,Yes,Yes,Yes,Friend/acquaintance working in firm,Interview,No,,,,,,,,Yes,,,Third most important,,,Most important,Second most important,No,Yes,Laid off,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,20,5,,
6110,5,98,Ha Tay,Production Worker,Male,1978,Yes,Yes,3,Yes,,Yes,Married,4,,,No,3,Manufacturing and Construction,4,Agriculture,Production Worker,Private firm,Manufacturing and Construction,5,Not sufficient,Closer to home,Time rate,Cash,7,8,Month,2200,Yes,Same,Yes,Yes,2200,No,Yes,No,No,No,No,No,No,Yes,No,No,Too expensive,Yes,Yes,Yes,Relative working in firm,Interview,No,,,,,,,,Yes,,,Third most important,,,Most important,Second most important,No,Yes,Laid off,No,Yes,Yes,No,Yes,No,Permanent self-contained house,20,5,,
6110,3,98,Ha Tay,Professional Worker,Male,1974,Yes,Yes,4,No,Rural,No,Married,7,4251,1996,No,4,Agriculture,2,Agriculture,Production Worker,Private firm,Manufacturing and Construction,8,Not sufficient,Other,Time rate,Cash,7,8,Month,3000,Yes,Higher,Yes,Yes,3000,No,Yes,No,No,No,No,No,No,Yes,No,No,Too expensive,Yes,Yes,Yes,Relative working in firm,Interview,No,,,,,,,,Yes,,,Third most important,,,Most important,Second most important,No,Yes,Laid off,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,20,5,,
6110,2,98,Ha Tay,Manager,Female,1970,Yes,Yes,9,No,Rural,No,Married,8,5234,1992,No,4,Services,3,Services,Manager,Other,Manufacturing and Construction,0,Sufficient,Other,Time rate,Cash,7,8,Month,5000,Yes,Higher,Yes,Yes,5000,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,I prefer to save up myself,Yes,Yes,Yes,Other,Interview,No,,,,,,,,Yes,,,Third most important,,,Most important,Second most important,No,Yes,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,40,1,1998,
6110,1,98,Ha Tay,Manager,Male,1964,Yes,Yes,9,Yes,,Yes,Married,8,5234,1990,No,4,Manufacturing and Construction,3,Services,Manager,Other,Manufacturing and Construction,0,Sufficient,Other,Time rate,Cash,7,8,Month,5000,Yes,Higher,Yes,Yes,5000,No,Yes,No,No,No,No,No,No,Yes,Yes,No,I prefer to save up myself,Yes,Yes,Yes,Other,Interview,No,,,,,,,,Yes,,,Third most important,,,Most important,Second most important,No,Yes,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,40,1,1998,
6182,1,98,Phu Tho,Production Worker,Female,1980,Yes,Yes,2,Yes,,Yes,Married,3,,,Yes,3,Agriculture,3,Agriculture,Production Worker,Other,Agriculture,4,Sufficient,Better salary,Piece rate,Cash,7,8,Month,1500,Yes,Higher,Yes,Yes,200,No,No,No,No,No,Yes,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),Yes,2007,Yes,36,More safety at workplace,No,No,,Yes,Second most important,,,,Most important,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,60,5,2004,
6182,3,98,Phu Tho,Office Worker,Female,1981,Yes,Yes,4,Yes,,Yes,Married,7,4246,2005,Yes,3,Agriculture,7,Services,Did not work,,,,,,Time rate,Cash,6,8,Month,1500,Yes,Same,No,Yes,1000,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,No,,"Owner, who is a relative",Written test (inside and outside firm),Yes,2006,Yes,36,Better and more stable wage,No,No,,Yes,,,,,Most important,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,semi-permanent house,60,1,2008,
6182,2,98,Phu Tho,Production Worker,Female,1974,Yes,Yes,2,Yes,,Yes,Married,3,,,Yes,3,Agriculture,3,Agriculture,Production Worker,Other,Agriculture,7,Sufficient,Better salary,Piece rate,Cash,7,8,Month,1500,Yes,Higher,Yes,Yes,200,No,No,No,No,No,Yes,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),Yes,2007,Yes,36,More safety at workplace,No,No,,Yes,Second most important,,,,Most important,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,50,6,2003,
6187,1,6,Phu Tho,Production Worker,Female,1973,Yes,No,6,Yes,,No,Married,2,,,No,3,Agriculture,3,Agriculture,Did not work,,,,,,Other/Not paid,Combined,0,,,,No,Same,,,,No,No,No,No,No,No,No,No,No,No,No,Too few years to contribute,No,Yes,Yes,"Owner, who is a relative",None of the above,,,,,,,No,,No,Most important,Second most important,Third most important,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,semi-permanent house,50,4,2005,
